6.911937256e+02;1.894953893e-03
6.914245605e+02;4.636110389e-04
6.916553955e+02;1.111766323e-03
6.918862305e+02;-9.677317576e-04
6.921170654e+02;-3.465829941e-04
6.923479004e+02;-7.786864880e-04
6.925787964e+02;1.084759831e-03
6.928096313e+02;9.497274878e-04
6.930405273e+02;1.219792175e-03
6.932714233e+02;-1.237796503e-03
6.935023193e+02;4.095981130e-04
6.937332153e+02;3.015722323e-04
6.939641724e+02;-6.436541444e-04
6.941951294e+02;-9.407253237e-04
6.944260254e+02;-2.115506650e-04
6.946569824e+02;2.205528290e-04
6.948879395e+02;2.475592773e-04
6.951189575e+02;-1.318815863e-03
6.953499146e+02;2.111005597e-03
6.955809326e+02;1.665398886e-04
6.958119507e+02;-1.210790011e-03
6.960429688e+02;4.501077910e-06
6.962739868e+02;4.095981130e-04
6.965050049e+02;6.526563084e-04
6.967360229e+02;4.095981130e-04
6.969671021e+02;-3.735894861e-04
6.971981812e+02;-9.407253237e-04
6.974292603e+02;-7.651832857e-05
6.976603394e+02;1.921960269e-03
6.978914185e+02;2.475592773e-04
6.981224976e+02;1.219792175e-03
6.983536377e+02;-1.264802879e-03
6.985847778e+02;-7.651832857e-05
6.988159180e+02;-7.516800542e-04
6.990470581e+02;-6.706606364e-04
6.992781982e+02;-4.951185838e-05
6.995093384e+02;8.146951441e-04
6.997405396e+02;-6.436541444e-04
6.999716797e+02;1.543869730e-03
7.002028809e+02;9.497274878e-04
7.004340820e+02;1.921960269e-03
7.006653442e+02;6.256498164e-04
7.008965454e+02;7.336757262e-04
7.011277466e+02;2.205528290e-04
7.013590088e+02;-9.407253237e-04
7.015902710e+02;5.176239647e-04
7.018215332e+02;-3.465829941e-04
7.020527954e+02;-1.291809371e-03
7.022840576e+02;-6.706606364e-04
7.025153809e+02;-6.166477106e-04
7.027467041e+02;-1.345822355e-03
7.029779663e+02;-1.183783519e-03
7.032092896e+02;9.227209957e-04
7.034406128e+02;2.745657694e-04
7.036719971e+02;6.256498164e-04
7.039033203e+02;1.125269482e-04
7.041347046e+02;-3.195765312e-04
7.043660889e+02;4.366045760e-04
7.045974731e+02;1.624889206e-03
7.048288574e+02;-5.896412185e-04
7.050602417e+02;3.825916210e-04
7.052916260e+02;6.526563084e-04
7.055230713e+02;1.003740355e-03
7.057545166e+02;-7.651832857e-05
7.059859619e+02;-2.655636054e-04
7.062174072e+02;-1.102764159e-03
7.064488525e+02;-1.305312617e-04
7.066802979e+02;8.552048530e-05
7.069118042e+02;8.146951441e-04
7.071432495e+02;4.501077910e-06
7.073747559e+02;2.745657694e-04
7.076062622e+02;8.146951441e-04
7.078377686e+02;1.003740355e-03
7.080693359e+02;1.935463515e-04
7.083008423e+02;-5.356282927e-04
7.085324097e+02;8.417015779e-04
7.087639771e+02;6.526563084e-04
7.089955444e+02;1.665398886e-04
7.092271118e+02;-2.385571279e-04
7.094586792e+02;-5.626347265e-04
7.096903076e+02;1.867947401e-03
7.099218750e+02;-2.115506650e-04
7.101535034e+02;1.651895582e-03
7.103851318e+02;2.745657694e-04
7.106167603e+02;3.285786952e-04
7.108483887e+02;4.501077910e-06
7.110800781e+02;8.687080699e-04
7.113117065e+02;1.111766323e-03
7.115433960e+02;1.840940909e-03
7.117750854e+02;-5.356282927e-04
7.120067749e+02;-2.250539001e-05
7.122384644e+02;-1.035247915e-04
7.124701538e+02;5.176239647e-04
7.127019043e+02;2.475592773e-04
7.129336548e+02;4.095981130e-04
7.131654053e+02;3.015722323e-04
7.133971558e+02;4.906175309e-04
7.136289063e+02;4.636110389e-04
7.138606567e+02;6.256498164e-04
7.140924072e+02;1.786927925e-03
7.143242188e+02;-5.626347265e-04
7.145560303e+02;-1.669899910e-03
7.147878418e+02;1.030746847e-03
7.150196533e+02;-4.276024119e-04
7.152514648e+02;-1.575377246e-04
7.154833374e+02;2.732154448e-03
7.157151489e+02;2.475592773e-04
7.159470215e+02;2.745657694e-04
7.161788940e+02;1.003740355e-03
7.164107666e+02;-8.867123397e-04
7.166426392e+02;-3.735894861e-04
7.168745117e+02;-8.597059059e-04
7.171064453e+02;2.056992613e-03
7.173383789e+02;-2.385571279e-04
7.175703125e+02;-5.896412185e-04
7.178022461e+02;-2.115506650e-04
7.180341797e+02;-3.195765312e-04
7.182661133e+02;9.227209957e-04
7.184980469e+02;-1.237796503e-03
7.187300415e+02;5.446304567e-04
7.189620361e+02;8.417015779e-04
7.191940308e+02;-2.250539001e-05
7.194260254e+02;4.366045760e-04
7.196580200e+02;-1.305312617e-04
7.198900757e+02;1.219792175e-03
7.201220703e+02;-2.655636054e-04
7.203541260e+02;3.285786952e-04
7.205861816e+02;8.417015779e-04
7.208182373e+02;1.327818027e-03
7.210502930e+02;-5.896412185e-04
7.212823486e+02;-1.035247915e-04
7.215144653e+02;4.095981130e-04
7.217465820e+02;1.597882714e-03
7.219786377e+02;1.408837386e-03
7.222107544e+02;-6.436541444e-04
7.224429321e+02;9.227209957e-04
7.226750488e+02;1.732915058e-03
7.229071655e+02;5.446304567e-04
7.231393433e+02;5.176239647e-04
7.233715210e+02;-1.237796503e-03
7.236036987e+02;4.095981130e-04
7.238358765e+02;4.366045760e-04
7.240680542e+02;1.597882714e-03
7.243002319e+02;5.176239647e-04
7.245324707e+02;-1.305312617e-04
7.247646484e+02;-1.507861190e-03
7.249968872e+02;1.651895582e-03
7.252291260e+02;-1.575377246e-04
7.254613647e+02;5.986433825e-04
7.256936646e+02;3.285786952e-04
7.259259033e+02;-5.896412185e-04
7.261582031e+02;3.285786952e-04
7.263905029e+02;1.327818027e-03
7.266228027e+02;3.285786952e-04
7.268551025e+02;1.948966761e-03
7.270874023e+02;-1.035247915e-04
7.273197021e+02;-1.575377246e-04
7.275520630e+02;5.446304567e-04
7.277844238e+02;-1.210790011e-03
7.280167236e+02;3.015722323e-04
7.282490845e+02;2.300050808e-03
7.284815063e+02;2.205528290e-04
7.287138672e+02;5.986433825e-04
7.289462280e+02;-1.305312617e-04
7.291786499e+02;-4.276024119e-04
7.294110718e+02;-3.465829941e-04
7.296434937e+02;8.957145037e-04
7.298759155e+02;3.285786952e-04
7.301083374e+02;4.501077910e-06
7.303408203e+02;2.056992613e-03
7.305732422e+02;1.111766323e-03
7.308057251e+02;-1.777925761e-03
7.310382080e+02;2.165018581e-03
7.312706909e+02;-1.777925761e-03
7.315031738e+02;1.192785683e-03
7.317356567e+02;-1.575377246e-04
7.319682007e+02;1.395334111e-04
7.322007446e+02;-4.276024119e-04
7.324332275e+02;9.497274878e-04
7.326657715e+02;1.125269482e-04
7.328983154e+02;5.986433825e-04
7.331309204e+02;-1.372828847e-03
7.333634644e+02;8.417015779e-04
7.335960693e+02;-6.436541444e-04
7.338286133e+02;2.002979629e-03
7.340612183e+02;-1.129770535e-03
7.342938232e+02;1.624889206e-03
7.345264282e+02;8.146951441e-04
7.347590942e+02;6.526563084e-04
7.349916992e+02;1.125269482e-04
7.352243652e+02;3.285786952e-04
7.354570313e+02;8.417015779e-04
7.356896973e+02;7.876886521e-04
7.359223633e+02;-8.056929801e-04
7.361550293e+02;1.057753339e-03
7.363876953e+02;1.165779191e-03
7.366204224e+02;-4.005959490e-04
7.368531494e+02;-3.465829941e-04
7.370858154e+02;2.475592773e-04
7.373185425e+02;1.125269482e-04
7.375513306e+02;5.446304567e-04
7.377840576e+02;-8.326994139e-04
7.380167847e+02;5.716368905e-04
7.382495728e+02;-2.291048644e-03
7.384823608e+02;7.336757262e-04
7.387151489e+02;-2.385571279e-04
7.389479370e+02;-6.706606364e-04
7.391807251e+02;-1.183783519e-03
7.394135132e+02;3.015722323e-04
7.396463623e+02;3.825916210e-04
7.398792114e+02;1.408837386e-03
7.401120605e+02;4.501077910e-06
7.403448486e+02;1.273805043e-03
7.405777588e+02;-1.669899910e-03
7.408106079e+02;-1.845442021e-04
7.410434570e+02;-5.356282927e-04
7.412763672e+02;6.796628004e-04
7.415092773e+02;4.636110389e-04
7.417421875e+02;3.150754492e-05
7.419750977e+02;-2.655636054e-04
7.422080078e+02;6.256498164e-04
7.424409180e+02;-1.588880550e-03
7.426738892e+02;1.084759831e-03
7.429067993e+02;1.300811535e-03
7.431397705e+02;1.381830894e-03
7.433727417e+02;-6.976670702e-04
7.436057129e+02;6.256498164e-04
7.438387451e+02;1.246798551e-03
7.440717163e+02;1.219792175e-03
7.443046875e+02;7.066692342e-04
7.445377197e+02;1.516863238e-03
7.447707520e+02;-4.005959490e-04
7.450037842e+02;9.497274878e-04
7.452368164e+02;1.395334111e-04
7.454699097e+02;8.687080699e-04
7.457029419e+02;3.150754492e-05
7.459360352e+02;1.219792175e-03
7.461690674e+02;6.526563084e-04
7.464021606e+02;1.948966761e-03
7.466352539e+02;-3.465829941e-04
7.468684082e+02;3.285786952e-04
7.471015015e+02;-2.655636054e-04
7.473345947e+02;1.246798551e-03
7.475677490e+02;3.150754492e-05
7.478009033e+02;-1.129770535e-03
7.480340576e+02;-1.507861190e-03
7.482672119e+02;-4.951185838e-05
7.485003662e+02;3.285786952e-04
7.487335815e+02;-7.651832857e-05
7.489667358e+02;-1.237796503e-03
7.491999512e+02;-8.056929801e-04
7.494331665e+02;-2.385571279e-04
7.496663818e+02;1.435843878e-03
7.498995972e+02;1.327818027e-03
7.501328125e+02;-1.291809371e-03
7.503660889e+02;3.785406705e-03
7.505993042e+02;-1.669899910e-03
7.508325806e+02;1.435843878e-03
7.510658569e+02;2.475592773e-04
7.512991333e+02;8.687080699e-04
7.515324097e+02;-1.575377246e-04
7.517657471e+02;4.366045760e-04
7.519990234e+02;1.624889206e-03
7.522323608e+02;9.767339798e-04
7.524656982e+02;3.825916210e-04
7.526990356e+02;-1.372828847e-03
7.529323730e+02;-7.651832857e-05
7.531657104e+02;-3.195765312e-04
7.533990479e+02;-5.356282927e-04
7.536324463e+02;-2.655636054e-04
7.538657837e+02;-9.677317576e-04
7.540991821e+02;-1.291809371e-03
7.543325806e+02;-5.356282927e-04
7.545659790e+02;-4.276024119e-04
7.547994385e+02;-3.195765312e-04
7.550328369e+02;-7.516800542e-04
7.552662964e+02;-1.939964597e-03
7.554996948e+02;-4.276024119e-04
7.557331543e+02;-1.264802879e-03
7.559666138e+02;8.957145037e-04
7.562001343e+02;-3.735894861e-04
7.564335938e+02;2.029986121e-03
7.566670532e+02;-1.507861190e-03
7.569005737e+02;5.446304567e-04
7.571340942e+02;-1.291809371e-03
7.573676147e+02;-4.951185838e-05
7.576011353e+02;7.066692342e-04
7.578346558e+02;2.354063792e-03
7.580681763e+02;1.125269482e-04
7.583017578e+02;-5.896412185e-04
7.585352783e+02;-1.399835222e-03
7.587688599e+02;5.716368905e-04
7.590024414e+02;5.851401511e-05
7.592360229e+02;1.030746847e-03
7.594696045e+02;1.462850370e-03
7.597032471e+02;9.497274878e-04
7.599368286e+02;-1.399835222e-03
7.601704712e+02;-1.845442021e-04
7.604041138e+02;-2.115506650e-04
7.606377563e+02;4.501077910e-06
7.608713989e+02;5.716368905e-04
7.611050415e+02;1.935463515e-04
7.613386841e+02;-1.399835222e-03
7.615723877e+02;1.395334111e-04
7.618060913e+02;2.745657694e-04
7.620397949e+02;3.285786952e-04
7.622734985e+02;-1.021744683e-03
7.625072021e+02;7.606821600e-04
7.627409058e+02;-6.166477106e-04
7.629746094e+02;1.435843878e-03
7.632083740e+02;4.366045760e-04
7.634421387e+02;-4.546088749e-04
7.636759033e+02;1.125269482e-04
7.639096680e+02;-1.845442021e-04
7.641434326e+02;-6.976670702e-04
7.643771973e+02;-1.183783519e-03
7.646109619e+02;-5.896412185e-04
7.648447876e+02;4.095981130e-04
7.650786133e+02;1.125269482e-04
7.653124390e+02;-1.035247915e-04
7.655462646e+02;4.906175309e-04
7.657800903e+02;1.111766323e-03
7.660139160e+02;-6.976670702e-04
7.662478027e+02;-7.786864880e-04
7.664816284e+02;-1.845442021e-04
7.667155151e+02;-7.651832857e-05
7.669494019e+02;1.300811535e-03
7.671832886e+02;-3.195765312e-04
7.674171753e+02;-5.626347265e-04
7.676511230e+02;1.246798551e-03
7.678850098e+02;3.825916210e-04
7.681189575e+02;2.273044316e-03
7.683528442e+02;-1.035247915e-04
7.685867920e+02;9.767339798e-04
7.688207397e+02;1.665398886e-04
7.690547485e+02;1.935463515e-04
7.692886963e+02;-1.534867566e-03
7.695226440e+02;-1.345822355e-03
7.697566528e+02;5.446304567e-04
7.699906616e+02;-1.291809371e-03
7.702246704e+02;-8.867123397e-04
7.704586792e+02;8.146951441e-04
7.706926880e+02;-4.005959490e-04
7.709266968e+02;4.366045760e-04
7.711607666e+02;-1.399835222e-03
7.713948364e+02;7.066692342e-04
7.716288452e+02;4.366045760e-04
7.718629150e+02;-1.696906402e-03
7.720969849e+02;-3.465829941e-04
7.723311157e+02;5.716368905e-04
7.725651855e+02;3.555851581e-04
7.727992554e+02;1.395334111e-04
7.730333862e+02;9.497274878e-04
7.732675171e+02;-2.655636054e-04
7.735016479e+02;-2.385571279e-04
7.737357788e+02;9.767339798e-04
7.739699097e+02;1.003740355e-03
7.742040405e+02;8.146951441e-04
7.744382324e+02;4.501077910e-06
7.746724243e+02;1.381830894e-03
7.749065552e+02;-1.183783519e-03
7.751407471e+02;-5.356282927e-04
7.753749390e+02;-1.035247915e-04
7.756091919e+02;6.526563084e-04
7.758433838e+02;-2.156016417e-03
7.760776367e+02;1.759921550e-03
7.763118286e+02;7.066692342e-04
7.765460815e+02;2.192025073e-03
7.767803345e+02;-1.399835222e-03
7.770145874e+02;1.840940909e-03
7.772488403e+02;1.516863238e-03
7.774831543e+02;1.030746847e-03
7.777174072e+02;-1.102764159e-03
7.779517212e+02;1.273805043e-03
7.781860352e+02;9.227209957e-04
7.784203491e+02;-1.305312617e-04
7.786546631e+02;-1.480854698e-03
7.788889771e+02;4.906175309e-04
7.791232910e+02;-1.048751175e-03
7.793576660e+02;6.526563084e-04
7.795919800e+02;3.555851581e-04
7.798263550e+02;4.366045760e-04
7.800607300e+02;4.095981130e-04
7.802951050e+02;9.497274878e-04
7.805294800e+02;5.716368905e-04
7.807639160e+02;-6.166477106e-04
7.809982910e+02;-1.035247915e-04
7.812327271e+02;-2.655636054e-04
7.814671631e+02;-7.651832857e-05
7.817015381e+02;-2.250539001e-05
7.819360352e+02;4.095981130e-04
7.821704712e+02;1.030746847e-03
7.824049072e+02;-9.407253237e-04
7.826394043e+02;6.796628004e-04
7.828738403e+02;-1.426841714e-03
7.831083374e+02;1.840940909e-03
7.833428345e+02;-2.115506650e-04
7.835773315e+02;1.732915058e-03
7.838118286e+02;-1.723912894e-03
7.840463257e+02;-1.102764159e-03
7.842808838e+02;8.687080699e-04
7.845154419e+02;1.003740355e-03
7.847499390e+02;5.986433825e-04
7.849844971e+02;4.636110389e-04
7.852190552e+02;-5.626347265e-04
7.854536133e+02;1.732915058e-03
7.856882324e+02;-1.183783519e-03
7.859227905e+02;3.825916210e-04
7.861574097e+02;-3.735894861e-04
7.863919678e+02;2.462089760e-03
7.866265869e+02;-1.035247915e-04
7.868612061e+02;1.759921550e-03
7.870958252e+02;-1.075757667e-03
7.873305054e+02;3.029225394e-03
7.875651245e+02;-2.655636054e-04
7.877998047e+02;-1.426841714e-03
7.880344238e+02;8.687080699e-04
7.882691040e+02;-8.326994139e-04
7.885037842e+02;-2.115506650e-04
7.887384644e+02;1.381830894e-03
7.889732056e+02;8.687080699e-04
7.892078857e+02;1.192785683e-03
7.894426270e+02;-1.858945237e-03
7.896773071e+02;8.552048530e-05
7.899120483e+02;-3.735894861e-04
7.901467896e+02;-3.465829941e-04
7.903815308e+02;8.957145037e-04
7.906163330e+02;6.256498164e-04
7.908510742e+02;2.219031565e-03
7.910858154e+02;6.796628004e-04
7.913206177e+02;-4.816153378e-04
7.915554199e+02;-8.326994139e-04
7.917902222e+02;2.205528290e-04
7.920250244e+02;2.205528290e-04
7.922598267e+02;4.906175309e-04
7.924946289e+02;-3.195765312e-04
7.927294922e+02;7.066692342e-04
7.929643555e+02;-2.925700683e-04
7.931991577e+02;-1.210790011e-03
7.934340210e+02;-9.137188317e-04
7.936688843e+02;5.851401511e-05
7.939038086e+02;6.526563084e-04
7.941386719e+02;4.501077910e-06
7.943735352e+02;3.825916210e-04
7.946084595e+02;-1.305312617e-04
7.948433838e+02;2.813173691e-03
7.950783081e+02;-1.372828847e-03
7.953132324e+02;5.716368905e-04
7.955481567e+02;-5.356282927e-04
7.957830811e+02;4.501077910e-06
7.960180054e+02;1.246798551e-03
7.962529907e+02;1.678902074e-03
7.964879761e+02;4.366045760e-04
7.967229614e+02;1.665398886e-04
7.969578857e+02;8.687080699e-04
7.971929321e+02;6.256498164e-04
7.974279175e+02;-1.129770535e-03
7.976629028e+02;8.552048530e-05
7.978979492e+02;3.150754492e-05
7.981329346e+02;1.678902074e-03
7.983679810e+02;-8.597059059e-04
7.986030273e+02;-2.115506650e-04
7.988380737e+02;-6.166477106e-04
7.990731201e+02;5.851401511e-05
7.993082275e+02;-1.291809371e-03
7.995432739e+02;1.327818027e-03
7.997783813e+02;1.165779191e-03
8.000134888e+02;8.146951441e-04
8.002485962e+02;-1.210790011e-03
8.004837036e+02;2.745657694e-04
8.007188110e+02;4.095981130e-04
8.009539185e+02;3.825916210e-04
8.011890869e+02;-1.035247915e-04
8.014241943e+02;7.336757262e-04
8.016593628e+02;-1.831938745e-03
8.018945313e+02;5.986433825e-04
8.021296997e+02;1.935463515e-04
8.023648682e+02;-3.465829941e-04
8.026000366e+02;-7.246735622e-04
8.028352051e+02;-8.326994139e-04
8.030704346e+02;1.125269482e-04
8.033056641e+02;3.015722323e-04
8.035408325e+02;4.366045760e-04
8.037760620e+02;-2.925700683e-04
8.040112915e+02;-6.436541444e-04
8.042465820e+02;-5.896412185e-04
8.044818115e+02;-2.385571279e-04
8.047171021e+02;9.227209957e-04
8.049523315e+02;-7.246735622e-04
8.051876221e+02;6.526563084e-04
8.054229126e+02;-2.250539001e-05
8.056582031e+02;2.205528290e-04
8.058934937e+02;5.851401511e-05
8.061287842e+02;-5.356282927e-04
8.063641357e+02;6.526563084e-04
8.065994263e+02;5.176239647e-04
8.068347778e+02;1.084759831e-03
8.070701294e+02;5.446304567e-04
8.073054810e+02;2.745657694e-04
8.075408325e+02;3.285786952e-04
8.077761841e+02;6.526563084e-04
8.080115356e+02;7.606821600e-04
8.082469482e+02;4.906175309e-04
8.084823608e+02;-3.195765312e-04
8.087177124e+02;3.825916210e-04
8.089531250e+02;-1.575377246e-04
8.091885376e+02;1.192785683e-03
8.094240112e+02;-7.516800542e-04
8.096594238e+02;7.336757262e-04
8.098948364e+02;8.417015779e-04
8.101303101e+02;-4.951185838e-05
8.103657837e+02;-1.399835222e-03
8.106011963e+02;3.285786952e-04
8.108366699e+02;-7.786864880e-04
8.110722046e+02;9.497274878e-04
8.113076782e+02;5.446304567e-04
8.115431519e+02;-5.626347265e-04
8.117786865e+02;-1.453848206e-03
8.120141602e+02;2.219031565e-03
8.122496948e+02;9.227209957e-04
8.124852295e+02;6.256498164e-04
8.127207642e+02;-1.588880550e-03
8.129562988e+02;5.176239647e-04
8.131918945e+02;-9.137188317e-04
8.134274292e+02;5.176239647e-04
8.136630249e+02;4.095981130e-04
8.138985596e+02;2.056992613e-03
8.141341553e+02;-1.035247915e-04
8.143697510e+02;8.687080699e-04
8.146053467e+02;5.176239647e-04
8.148410034e+02;-1.399835222e-03
8.150765991e+02;7.336757262e-04
8.153122559e+02;-4.276024119e-04
8.155478516e+02;8.687080699e-04
8.157835083e+02;-1.048751175e-03
8.160191650e+02;-4.005959490e-04
8.162548218e+02;7.336757262e-04
8.164904785e+02;1.665398886e-04
8.167261353e+02;8.146951441e-04
8.169618530e+02;-8.326994139e-04
8.171975708e+02;1.125269482e-04
8.174332275e+02;2.543109003e-03
8.176689453e+02;-1.048751175e-03
8.179046631e+02;1.111766323e-03
8.181403809e+02;2.745657694e-04
8.183760986e+02;-5.356282927e-04
8.186118774e+02;-2.115506650e-04
8.188475952e+02;-4.816153378e-04
8.190833740e+02;5.716368905e-04
8.193191528e+02;-7.516800542e-04
8.195549316e+02;5.446304567e-04
8.197907104e+02;-5.356282927e-04
8.200264893e+02;1.543869730e-03
8.202622681e+02;-1.021744683e-03
8.204981079e+02;-3.465829941e-04
8.207338867e+02;-1.615887042e-03
8.209697266e+02;5.986433825e-04
8.212055664e+02;-1.831938745e-03
8.214414063e+02;1.192785683e-03
8.216772461e+02;-5.086218007e-04
8.219130859e+02;1.624889206e-03
8.221489258e+02;1.435843878e-03
8.223848267e+02;1.813934417e-03
8.226206665e+02;7.066692342e-04
8.228565674e+02;-6.436541444e-04
8.230924683e+02;1.489856862e-03
8.233283691e+02;-2.655636054e-04
8.235642700e+02;2.205528290e-04
8.238001709e+02;-1.129770535e-03
8.240361328e+02;-1.305312617e-04
8.242720337e+02;-2.115506650e-04
8.245079956e+02;-9.677317576e-04
8.247439575e+02;3.285786952e-04
8.249799194e+02;4.366045760e-04
8.252158813e+02;2.205528290e-04
8.254518433e+02;8.687080699e-04
8.256878052e+02;4.501077910e-06
8.259238281e+02;8.552048530e-05
8.261597900e+02;1.395334111e-04
8.263958130e+02;3.015722323e-04
8.266318359e+02;4.366045760e-04
8.268678589e+02;1.395334111e-04
8.271038818e+02;7.876886521e-04
8.273399048e+02;-4.005959490e-04
8.275759277e+02;1.935463515e-04
8.278120117e+02;4.906175309e-04
8.280480347e+02;-6.436541444e-04
8.282841187e+02;-1.777925761e-03
8.285202026e+02;5.716368905e-04
8.287562866e+02;-1.777925761e-03
8.289923706e+02;-1.035247915e-04
8.292284546e+02;-1.035247915e-04
8.294645996e+02;8.687080699e-04
8.297006836e+02;-3.263281658e-03
8.299368286e+02;8.146951441e-04
8.301729736e+02;-6.166477106e-04
8.304091187e+02;-6.436541444e-04
8.306452637e+02;-1.642893418e-03
8.308814087e+02;-5.356282927e-04
8.311175537e+02;-4.816153378e-04
8.313537598e+02;2.475592773e-04
8.315899048e+02;-5.356282927e-04
8.318261108e+02;-7.651832857e-05
8.320623169e+02;-3.195765312e-04
8.322985229e+02;-2.655636054e-04
8.325347290e+02;3.285786952e-04
8.327709351e+02;5.986433825e-04
8.330071411e+02;1.395334111e-04
8.332434082e+02;1.570876222e-03
8.334796143e+02;5.716368905e-04
8.337158813e+02;-1.305312617e-04
8.339521484e+02;1.125269482e-04
8.341884155e+02;1.665398886e-04
8.344246826e+02;2.745657694e-04
8.346609497e+02;-2.655636054e-04
8.348972168e+02;1.395334111e-04
8.351335449e+02;-7.516800542e-04
8.353698120e+02;-4.276024119e-04
8.356061401e+02;-3.195765312e-04
8.358424683e+02;-2.385571279e-04
8.360787964e+02;1.057753339e-03
8.363151245e+02;-1.615887042e-03
8.365514526e+02;1.462850370e-03
8.367878418e+02;-6.706606364e-04
8.370241699e+02;6.256498164e-04
8.372605591e+02;-1.035247915e-04
8.374969482e+02;5.446304567e-04
8.377333374e+02;-1.021744683e-03
8.379697266e+02;1.125269482e-04
8.382061157e+02;4.095981130e-04
8.384425049e+02;-3.735894861e-04
8.386788940e+02;-5.626347265e-04
8.389153442e+02;5.716368905e-04
8.391517334e+02;1.084759831e-03
8.393881836e+02;-4.276024119e-04
8.396246338e+02;1.125269482e-04
8.398610840e+02;2.516102511e-03
8.400975342e+02;-6.436541444e-04
8.403340454e+02;-2.115506650e-04
8.405704956e+02;-1.615887042e-03
8.408070068e+02;9.497274878e-04
8.410434570e+02;8.687080699e-04
8.412799683e+02;2.029986121e-03
8.415164795e+02;-6.436541444e-04
8.417529907e+02;2.205528290e-04
8.419895020e+02;1.125269482e-04
8.422260132e+02;2.205528290e-04
8.424625854e+02;-1.575377246e-04
8.426990967e+02;1.030746847e-03
8.429356689e+02;-5.356282927e-04
8.431722412e+02;1.435843878e-03
8.434088135e+02;4.636110389e-04
8.436453857e+02;-1.723912894e-03
8.438819580e+02;9.767339798e-04
8.441185303e+02;7.606821600e-04
8.443551636e+02;-9.137188317e-04
8.445917358e+02;1.975973137e-03
8.448283691e+02;3.285786952e-04
8.450650024e+02;1.084759831e-03
8.453016357e+02;-4.546088749e-04
8.455382690e+02;-4.951185838e-05
8.457749023e+02;6.796628004e-04
8.460115356e+02;6.526563084e-04
8.462482300e+02;-2.291048644e-03
8.464848633e+02;-1.129770535e-03
8.467215576e+02;-5.896412185e-04
8.469582520e+02;-2.115506650e-04
8.471948853e+02;-1.399835222e-03
8.474316406e+02;6.256498164e-04
8.476683350e+02;1.408837386e-03
8.479050293e+02;1.543869730e-03
8.481417236e+02;-6.436541444e-04
8.483784790e+02;2.205528290e-04
8.486152344e+02;-2.385571279e-04
8.488519287e+02;2.475592773e-04
8.490886841e+02;-2.655636054e-04
8.493254395e+02;-5.896412185e-04
8.495622559e+02;1.597882714e-03
8.497990112e+02;1.381830894e-03
8.500357666e+02;-1.480854698e-03
8.502725830e+02;1.246798551e-03
8.505093994e+02;-3.735894861e-04
8.507461548e+02;-1.035247915e-04
8.509829712e+02;-5.626347265e-04
8.512197876e+02;-1.291809371e-03
8.514566040e+02;3.015722323e-04
8.516934814e+02;1.489856862e-03
8.519302979e+02;-8.867123397e-04
8.521671753e+02;-1.075757667e-03
8.524039917e+02;-1.021744683e-03
8.526408691e+02;1.435843878e-03
8.528777466e+02;-3.735894861e-04
8.531146240e+02;3.285786952e-04
8.533515015e+02;5.986433825e-04
8.535883789e+02;-5.626347265e-04
8.538253174e+02;4.366045760e-04
8.540621948e+02;-1.305312617e-04
8.542991333e+02;-2.385571279e-04
8.545360718e+02;3.285786952e-04
8.547730103e+02;-4.005959490e-04
8.550099487e+02;1.678902074e-03
8.552468872e+02;2.205528290e-04
8.554838257e+02;-5.626347265e-04
8.557208252e+02;-3.195765312e-04
8.559577637e+02;1.435843878e-03
8.561947632e+02;6.796628004e-04
8.564317017e+02;-2.264042152e-03
8.566687012e+02;-6.436541444e-04
8.569057007e+02;1.570876222e-03
8.571427002e+02;-1.669899910e-03
8.573797607e+02;2.165018581e-03
8.576167603e+02;7.066692342e-04
8.578538208e+02;5.716368905e-04
8.580908203e+02;-4.005959490e-04
8.583278809e+02;1.516863238e-03
8.585649414e+02;-3.465829941e-04
8.588020020e+02;-1.035247915e-04
8.590390625e+02;-1.035247915e-04
8.592761230e+02;-9.677317576e-04
8.595131836e+02;-1.561874058e-03
8.597503052e+02;9.767339798e-04
8.599873657e+02;1.192785683e-03
8.602244873e+02;-1.575377246e-04
8.604616089e+02;1.300811535e-03
8.606987305e+02;1.840940909e-03
8.609358521e+02;1.300811535e-03
8.611729736e+02;-4.276024119e-04
8.614100952e+02;1.125269482e-04
8.616472778e+02;-6.166477106e-04
8.618843994e+02;7.336757262e-04
8.621215820e+02;7.606821600e-04
8.623587646e+02;-3.735894861e-04
8.625959473e+02;2.002979629e-03
8.628331299e+02;2.205528290e-04
8.630703125e+02;2.246037824e-03
8.633074951e+02;-1.831938745e-03
8.635447388e+02;5.446304567e-04
8.637819214e+02;4.501077910e-06
8.640191650e+02;-3.735894861e-04
8.642564087e+02;-2.250539001e-05
8.644936523e+02;8.687080699e-04
8.647308960e+02;1.935463515e-04
8.649681396e+02;-3.195765312e-04
8.652053833e+02;7.606821600e-04
8.654426270e+02;8.687080699e-04
8.656799316e+02;3.920439165e-03
8.659172363e+02;4.095981130e-04
8.661544800e+02;-3.465829941e-04
8.663917847e+02;6.796628004e-04
8.666290894e+02;5.851401511e-05
8.668663940e+02;8.146951441e-04
8.671036987e+02;4.095981130e-04
8.673410645e+02;5.716368905e-04
8.675783691e+02;2.745657694e-04
8.678157349e+02;1.395334111e-04
8.680530396e+02;7.606821600e-04
8.682904053e+02;3.015722323e-04
8.685277710e+02;-1.845442021e-04
8.687651367e+02;-1.575377246e-04
