#Thorlabs FTS
[SpectrumHeader]
#Date;20201119
#Time;10045741
#GMTTime;10045741
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3.010000
#TriggerMode;0
#InterferometerSerial;M00492351
#Source;
#AirMeasureOpt;0
#WnrMin;9861.338867
#WnrMax;50589.066406
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
6.805870972e+02;2.812547027e-04
6.808174438e+02;1.604276826e-03
6.810478516e+02;6.592610152e-04
6.812781982e+02;-1.575026363e-05
6.815086060e+02;-1.068767859e-03
6.817389526e+02;1.982283313e-03
6.819693604e+02;-3.397557011e-04
6.821997681e+02;9.562660125e-04
6.824301758e+02;-2.121785656e-03
6.826606445e+02;2.144285943e-03
6.828910522e+02;6.592610152e-04
6.831215210e+02;-1.777529833e-04
6.833519897e+02;-1.575026363e-05
6.835824585e+02;-4.747579515e-04
6.838129272e+02;4.432574206e-04
6.840434570e+02;2.542542643e-04
6.842739258e+02;1.847280888e-03
6.845044556e+02;4.972583265e-04
6.847349854e+02;-6.907615461e-04
6.849655151e+02;6.592610152e-04
6.851960449e+02;-7.447624812e-04
6.854266357e+02;9.022651357e-04
6.856571655e+02;1.469274634e-03
6.858877563e+02;8.482642006e-04
6.861183472e+02;9.022651357e-04
6.863489380e+02;1.469274634e-03
6.865795288e+02;3.892565146e-04
6.868101196e+02;6.592610152e-04
6.870407715e+02;-8.527642931e-04
6.872714233e+02;1.145269140e-03
6.875020752e+02;-8.527642931e-04
6.877327271e+02;9.832665091e-04
6.879633789e+02;-1.777529833e-04
6.881940308e+02;1.901281881e-03
6.884247437e+02;-7.447624812e-04
6.886553955e+02;5.782597000e-04
6.888861084e+02;1.442274195e-03
6.891168213e+02;2.812547027e-04
6.893475952e+02;7.402623887e-04
6.895783081e+02;-4.207570455e-04
6.898090210e+02;2.117285505e-03
6.900397949e+02;2.812547027e-04
6.902705688e+02;2.812547027e-04
6.905013428e+02;4.702578881e-04
6.907321167e+02;1.192519994e-04
6.909628906e+02;-2.047534363e-04
6.911937256e+02;1.388273202e-03
6.914245605e+02;5.512592616e-04
6.916553955e+02;7.942633238e-04
6.918862305e+02;-9.607661050e-04
6.921170654e+02;1.496275072e-03
6.923479004e+02;-8.797647315e-04
6.925787964e+02;-5.827597342e-04
6.928096313e+02;2.812547027e-04
6.930405273e+02;8.752646390e-04
6.932714233e+02;6.052601384e-04
6.935023193e+02;9.292655741e-04
6.937332153e+02;1.732529054e-04
6.939641724e+02;-2.587543277e-04
6.941951294e+02;1.091268263e-03
6.944260254e+02;7.132619503e-04
6.946569824e+02;1.125018844e-05
6.948879395e+02;1.145269140e-03
6.951189575e+02;-7.717629196e-04
6.953499146e+02;-5.287588574e-04
6.955809326e+02;-7.447624812e-04
6.958119507e+02;3.352556087e-04
6.960429688e+02;6.592610152e-04
6.962739868e+02;1.010266948e-03
6.965050049e+02;1.199270133e-03
6.967360229e+02;1.388273202e-03
6.969671021e+02;1.685278257e-03
6.971981812e+02;4.162569821e-04
6.974292603e+02;1.199270133e-03
6.976603394e+02;1.125018844e-05
6.978914185e+02;-6.907615461e-04
6.981224976e+02;-6.975117140e-05
6.983536377e+02;4.432574206e-04
6.985847778e+02;8.752646390e-04
6.988159180e+02;1.604276826e-03
6.990470581e+02;-3.937566071e-04
6.992781982e+02;-2.317538747e-04
6.995093384e+02;1.847280888e-03
6.997405396e+02;2.272538113e-04
6.999716797e+02;5.512592616e-04
7.002028809e+02;1.118268701e-03
7.004340820e+02;2.630294068e-03
7.006653442e+02;-3.397557011e-04
7.008965454e+02;1.037267386e-03
7.011277466e+02;7.942633238e-04
7.013590088e+02;2.198286820e-03
7.015902710e+02;5.512592616e-04
7.018215332e+02;-5.557592958e-04
7.020527954e+02;1.577276387e-03
7.022840576e+02;6.862615119e-04
7.025153809e+02;6.592610152e-04
7.027467041e+02;5.782597000e-04
7.029779663e+02;3.892565146e-04
7.032092896e+02;-2.587543277e-04
7.034406128e+02;4.162569821e-04
7.036719971e+02;-9.675161709e-05
7.039033203e+02;1.091268263e-03
7.041347046e+02;9.832665091e-04
7.043660889e+02;-6.097602309e-04
7.045974731e+02;7.402623887e-04
7.048288574e+02;-2.121785656e-03
7.050602417e+02;2.009283751e-03
7.052916260e+02;1.037267386e-03
7.055230713e+02;1.955282642e-03
7.057545166e+02;-1.203770167e-03
7.059859619e+02;9.562660125e-04
7.062174072e+02;-7.447624812e-04
7.064488525e+02;2.812547027e-04
7.066802979e+02;-2.587543277e-04
7.069118042e+02;1.091268263e-03
7.071432495e+02;2.002533583e-04
7.073747559e+02;-2.317538747e-04
7.076062622e+02;1.732529054e-04
7.078377686e+02;6.052601384e-04
7.080693359e+02;8.212637622e-04
7.083008423e+02;-1.777529833e-04
7.085324097e+02;4.702578881e-04
7.087639771e+02;5.512592616e-04
7.089955444e+02;1.253271010e-03
7.092271118e+02;-1.237520773e-04
7.094586792e+02;-3.127552336e-04
7.096903076e+02;1.496275072e-03
7.099218750e+02;-3.937566071e-04
7.101535034e+02;-3.127552336e-04
7.103851318e+02;-5.557592958e-04
7.106167603e+02;1.388273202e-03
7.108483887e+02;-1.284771482e-03
7.110800781e+02;-4.477575130e-04
7.113117065e+02;-9.337656666e-04
7.115433960e+02;1.280271448e-03
7.117750854e+02;1.732529054e-04
7.120067749e+02;-2.047534363e-04
7.122384644e+02;-1.230770606e-03
7.124701538e+02;9.832665091e-04
7.127019043e+02;-6.637611077e-04
7.129336548e+02;-2.317538747e-04
7.131654053e+02;2.272538113e-04
7.133971558e+02;7.942633238e-04
7.136289063e+02;5.512592616e-04
7.138606567e+02;2.441290999e-03
7.140924072e+02;-2.047534363e-04
7.143242188e+02;2.279288135e-03
7.145560303e+02;2.542542643e-04
7.147878418e+02;-1.473774668e-03
7.150196533e+02;-7.987633580e-04
7.152514648e+02;-4.747579515e-04
7.154833374e+02;1.192519994e-04
7.157151489e+02;-1.575026363e-05
7.159470215e+02;4.972583265e-04
7.161788940e+02;3.622560762e-04
7.164107666e+02;1.145269140e-03
7.166426392e+02;8.752646390e-04
7.168745117e+02;1.388273202e-03
7.171064453e+02;1.125018844e-05
7.173383789e+02;4.702578881e-04
7.175703125e+02;-4.207570455e-04
7.178022461e+02;1.064267824e-03
7.180341797e+02;1.334272325e-03
7.182661133e+02;3.825064050e-05
7.184980469e+02;3.622560762e-04
7.187300415e+02;1.145269140e-03
7.189620361e+02;2.738295821e-03
7.191940308e+02;-2.047534363e-04
7.194260254e+02;4.432574206e-04
7.196580200e+02;-1.527775545e-03
7.198900757e+02;7.402623887e-04
7.201220703e+02;-5.287588574e-04
7.203541260e+02;1.010266948e-03
7.205861816e+02;-5.827597342e-04
7.208182373e+02;6.052601384e-04
7.210502930e+02;9.022651357e-04
7.212823486e+02;6.592610152e-04
7.215144653e+02;-1.635777415e-03
7.217465820e+02;1.192519994e-04
7.219786377e+02;2.002533583e-04
7.222107544e+02;1.172269578e-03
7.224429321e+02;1.685278257e-03
7.226750488e+02;6.862615119e-04
7.229071655e+02;1.199270133e-03
7.231393433e+02;6.322605768e-04
7.233715210e+02;-1.575026363e-05
7.236036987e+02;2.333289012e-03
7.238358765e+02;-9.607661050e-04
7.240680542e+02;1.226270571e-03
7.243002319e+02;-5.017584190e-04
7.245324707e+02;8.482642006e-04
7.247646484e+02;1.462524524e-04
7.249968872e+02;1.604276826e-03
7.252291260e+02;1.192519994e-04
7.254613647e+02;3.082551702e-04
7.256936646e+02;1.253271010e-03
7.259259033e+02;1.982283313e-03
7.261582031e+02;1.125018844e-05
7.263905029e+02;7.402623887e-04
7.266228027e+02;-9.877665434e-04
7.268551025e+02;1.955282642e-03
7.270874023e+02;1.125018844e-05
7.273197021e+02;1.847280888e-03
7.275520630e+02;-1.662777853e-03
7.277844238e+02;-8.527642931e-04
7.280167236e+02;-7.987633580e-04
7.282490845e+02;1.091268263e-03
7.284815063e+02;7.942633238e-04
7.287138672e+02;5.512592616e-04
7.289462280e+02;-1.419773791e-03
7.291786499e+02;3.352556087e-04
7.294110718e+02;3.082551702e-04
7.296434937e+02;1.010266948e-03
7.298759155e+02;8.752646390e-04
7.301083374e+02;1.732529054e-04
7.303408203e+02;1.253271010e-03
7.305732422e+02;-1.575026363e-05
7.308057251e+02;1.732529054e-04
7.310382080e+02;2.360289451e-03
7.312706909e+02;1.192519994e-04
7.315031738e+02;2.542542643e-04
7.317356567e+02;-5.557592958e-04
7.319682007e+02;1.192519994e-04
7.322007446e+02;8.212637622e-04
7.324332275e+02;1.901281881e-03
7.326657715e+02;1.037267386e-03
7.328983154e+02;1.334272325e-03
7.331309204e+02;4.162569821e-04
7.333634644e+02;2.441290999e-03
7.335960693e+02;2.812547027e-04
7.338286133e+02;-1.770779607e-03
7.340612183e+02;-6.637611077e-04
7.342938232e+02;-3.937566071e-04
7.345264282e+02;-3.127552336e-04
7.347590942e+02;9.022651357e-04
7.349916992e+02;8.212637622e-04
7.352243652e+02;1.172269578e-03
7.354570313e+02;-2.047534363e-04
7.356896973e+02;2.117285505e-03
7.359223633e+02;-7.717629196e-04
7.361550293e+02;1.037267386e-03
7.363876953e+02;3.352556087e-04
7.366204224e+02;3.082551702e-04
7.368531494e+02;1.192519994e-04
7.370858154e+02;3.892565146e-04
7.373185425e+02;-7.447624812e-04
7.375513306e+02;6.052601384e-04
7.377840576e+02;-2.047534363e-04
7.380167847e+02;5.242587649e-04
7.382495728e+02;1.037267386e-03
7.384823608e+02;1.172269578e-03
7.387151489e+02;6.525109347e-05
7.389479370e+02;2.002533583e-04
7.391807251e+02;1.192519994e-04
7.394135132e+02;4.702578881e-04
7.396463623e+02;1.388273202e-03
7.398792114e+02;-3.937566071e-04
7.401120605e+02;-3.127552336e-04
7.403448486e+02;3.622560762e-04
7.405777588e+02;9.562660125e-04
7.408106079e+02;1.118268701e-03
7.410434570e+02;1.732529054e-04
7.412763672e+02;9.022651357e-04
7.415092773e+02;9.292655741e-04
7.417421875e+02;1.307271887e-03
7.419750977e+02;4.972583265e-04
7.422080078e+02;6.592610152e-04
7.424409180e+02;1.145269140e-03
7.426738892e+02;2.002533583e-04
7.429067993e+02;-9.675161709e-05
7.431397705e+02;7.672628271e-04
7.433727417e+02;2.002533583e-04
7.436057129e+02;9.832665091e-04
7.438387451e+02;-9.607661050e-04
7.440717163e+02;-3.397557011e-04
7.443046875e+02;-9.675161709e-05
7.445377197e+02;1.388273202e-03
7.447707520e+02;-3.397557011e-04
7.450037842e+02;-1.068767859e-03
7.452368164e+02;1.307271887e-03
7.454699097e+02;1.462524524e-04
7.457029419e+02;-1.122768852e-03
7.459360352e+02;1.658277819e-03
7.461690674e+02;3.082551702e-04
7.464021606e+02;1.192519994e-04
7.466352539e+02;2.002533583e-04
7.468684082e+02;1.496275072e-03
7.471015015e+02;3.892565146e-04
7.473345947e+02;-1.777529833e-04
7.475677490e+02;8.482642006e-04
7.478009033e+02;9.292655741e-04
7.480340576e+02;6.525109347e-05
7.482672119e+02;6.592610152e-04
7.485003662e+02;3.082551702e-04
7.487335815e+02;4.162569821e-04
7.489667358e+02;1.550275949e-03
7.491999512e+02;6.525109347e-05
7.494331665e+02;1.226270571e-03
7.496663818e+02;5.782597000e-04
7.498995972e+02;7.942633238e-04
7.501328125e+02;-1.743779168e-03
7.503660889e+02;4.702578881e-04
7.505993042e+02;6.592610152e-04
7.508325806e+02;6.322605768e-04
7.510658569e+02;-4.747579515e-04
7.512991333e+02;6.052601384e-04
7.515324097e+02;1.118268701e-03
7.517657471e+02;-1.777529833e-04
7.519990234e+02;-4.207570455e-04
7.522323608e+02;6.592610152e-04
7.524656982e+02;1.732529054e-04
7.526990356e+02;1.766279573e-03
7.529323730e+02;1.226270571e-03
7.531657104e+02;-7.447624812e-04
7.533990479e+02;1.955282642e-03
7.536324463e+02;1.064267824e-03
7.538657837e+02;7.672628271e-04
7.540991821e+02;-4.747579515e-04
7.543325806e+02;-4.275071478e-05
7.545659790e+02;1.685278257e-03
7.547994385e+02;1.955282642e-03
7.550328369e+02;-8.527642931e-04
7.552662964e+02;-7.717629196e-04
7.554996948e+02;1.415273757e-03
7.557331543e+02;-5.557592958e-04
7.559666138e+02;2.002533583e-04
7.562001343e+02;9.832665091e-04
7.564335938e+02;6.862615119e-04
7.566670532e+02;-2.857547952e-04
7.569005737e+02;6.525109347e-05
7.571340942e+02;5.512592616e-04
7.573676147e+02;-8.527642931e-04
7.576011353e+02;-6.907615461e-04
7.578346558e+02;1.118268701e-03
7.580681763e+02;-1.237520773e-04
7.583017578e+02;-1.507525303e-04
7.585352783e+02;5.512592616e-04
7.587688599e+02;-2.047534363e-04
7.590024414e+02;3.352556087e-04
7.592360229e+02;8.212637622e-04
7.594696045e+02;9.022651357e-04
7.597032471e+02;6.862615119e-04
7.599368286e+02;1.955282642e-03
7.601704712e+02;1.037267386e-03
7.604041138e+02;7.942633238e-04
7.606377563e+02;3.082551702e-04
7.608713989e+02;1.226270571e-03
7.611050415e+02;-3.127552336e-04
7.613386841e+02;1.125018844e-05
7.615723877e+02;7.402623887e-04
7.618060913e+02;4.702578881e-04
7.620397949e+02;1.118268701e-03
7.622734985e+02;6.322605768e-04
7.625072021e+02;1.226270571e-03
7.627409058e+02;-6.097602309e-04
7.629746094e+02;8.752646390e-04
7.632083740e+02;1.631277381e-03
7.634421387e+02;1.732529054e-04
7.636759033e+02;5.242587649e-04
7.639096680e+02;-3.397557011e-04
7.641434326e+02;1.874281443e-03
7.643771973e+02;7.672628271e-04
7.646109619e+02;2.812547027e-04
7.648447876e+02;1.631277381e-03
7.650786133e+02;-2.047534363e-04
7.653124390e+02;8.482642006e-04
7.655462646e+02;6.592610152e-04
7.657800903e+02;7.132619503e-04
7.660139160e+02;9.832665091e-04
7.662478027e+02;1.091268263e-03
7.664816284e+02;1.064267824e-03
7.667155151e+02;1.253271010e-03
7.669494019e+02;-9.067651699e-04
7.671832886e+02;1.604276826e-03
7.674171753e+02;3.825064050e-05
7.676511230e+02;3.008300439e-03
7.678850098e+02;-8.527642931e-04
7.681189575e+02;-4.747579515e-04
7.683528442e+02;2.387289889e-03
7.685867920e+02;4.432574206e-04
7.688207397e+02;5.242587649e-04
7.690547485e+02;1.415273757e-03
7.692886963e+02;1.125018844e-05
7.695226440e+02;2.542542643e-04
7.697566528e+02;1.010266948e-03
7.699906616e+02;1.226270571e-03
7.702246704e+02;-7.447624812e-04
7.704586792e+02;5.242587649e-04
7.706926880e+02;1.226270571e-03
7.709266968e+02;3.622560762e-04
7.711607666e+02;2.738295821e-03
7.713948364e+02;2.117285505e-03
7.716288452e+02;5.512592616e-04
7.718629150e+02;-6.637611077e-04
7.720969849e+02;1.199270133e-03
7.723311157e+02;6.052601384e-04
7.725651855e+02;-1.122768852e-03
7.727992554e+02;-5.287588574e-04
7.730333862e+02;-1.149769290e-03
7.732675171e+02;4.432574206e-04
7.735016479e+02;-2.364789601e-03
7.737357788e+02;8.482642006e-04
7.739699097e+02;-5.287588574e-04
7.742040405e+02;1.496275072e-03
7.744382324e+02;-4.747579515e-04
7.746724243e+02;1.307271887e-03
7.749065552e+02;1.172269578e-03
7.751407471e+02;1.125018844e-05
7.753749390e+02;1.172269578e-03
7.756091919e+02;9.225154645e-05
7.758433838e+02;-8.797647315e-04
7.760776367e+02;2.542542643e-04
7.763118286e+02;4.432574206e-04
7.765460815e+02;9.292655741e-04
7.767803345e+02;-7.987633580e-04
7.770145874e+02;3.082551702e-04
7.772488403e+02;-6.367606693e-04
7.774831543e+02;1.010266948e-03
7.777174072e+02;-1.507525303e-04
7.779517212e+02;-9.675161709e-05
7.781860352e+02;-5.557592958e-04
7.784203491e+02;1.334272325e-03
7.786546631e+02;-5.017584190e-04
7.788889771e+02;1.192519994e-04
7.791232910e+02;1.172269578e-03
7.793576660e+02;5.512592616e-04
7.795919800e+02;1.685278257e-03
7.798263550e+02;-9.877665434e-04
7.800607300e+02;3.825064050e-05
7.802951050e+02;1.307271887e-03
7.805294800e+02;4.972583265e-04
7.807639160e+02;1.334272325e-03
7.809982910e+02;-3.127552336e-04
7.812327271e+02;-3.937566071e-04
7.814671631e+02;2.272538113e-04
7.817015381e+02;7.942633238e-04
7.819360352e+02;-2.364789601e-03
7.821704712e+02;1.199270133e-03
7.824049072e+02;-4.275071478e-05
7.826394043e+02;1.462524524e-04
7.828738403e+02;1.462524524e-04
7.831083374e+02;-1.041767420e-03
7.833428345e+02;-1.122768852e-03
7.835773315e+02;1.469274634e-03
7.838118286e+02;-2.067784546e-03
7.840463257e+02;9.562660125e-04
7.842808838e+02;1.118268701e-03
7.845154419e+02;-9.877665434e-04
7.847499390e+02;-6.975117140e-05
7.849844971e+02;3.352556087e-04
7.852190552e+02;3.622560762e-04
7.854536133e+02;-1.575026363e-05
7.856882324e+02;1.415273757e-03
7.859227905e+02;2.542542643e-04
7.861574097e+02;5.782597000e-04
7.863919678e+02;-1.689778292e-03
7.866265869e+02;3.892565146e-04
7.868612061e+02;1.118268701e-03
7.870958252e+02;3.352556087e-04
7.873305054e+02;1.125018844e-05
7.875651245e+02;3.622560762e-04
7.877998047e+02;1.712278696e-03
7.880344238e+02;2.711295383e-03
7.882691040e+02;1.631277381e-03
7.885037842e+02;3.622560762e-04
7.887384644e+02;-3.937566071e-04
7.889732056e+02;4.972583265e-04
7.892078857e+02;7.402623887e-04
7.894426270e+02;-6.367606693e-04
7.896773071e+02;3.082551702e-04
7.899120483e+02;1.192519994e-04
7.901467896e+02;1.118268701e-03
7.903815308e+02;-1.122768852e-03
7.906163330e+02;-2.317538747e-04
7.908510742e+02;1.685278257e-03
7.910858154e+02;1.064267824e-03
7.913206177e+02;3.825064050e-05
7.915554199e+02;-3.127552336e-04
7.917902222e+02;-2.587543277e-04
7.920250244e+02;-1.392773353e-03
7.922598267e+02;7.132619503e-04
7.924946289e+02;1.388273202e-03
7.927294922e+02;-1.473774668e-03
7.929643555e+02;7.402623887e-04
7.931991577e+02;4.432574206e-04
7.934340210e+02;5.512592616e-04
7.936688843e+02;-1.149769290e-03
7.939038086e+02;-4.747579515e-04
7.941386719e+02;1.125018844e-05
7.943735352e+02;1.280271448e-03
7.946084595e+02;1.982283313e-03
7.948433838e+02;6.592610152e-04
7.950783081e+02;-6.637611077e-04
7.953132324e+02;-6.637611077e-04
7.955481567e+02;-7.717629196e-04
7.957830811e+02;2.036284190e-03
7.960180054e+02;-5.287588574e-04
7.962529907e+02;8.752646390e-04
7.964879761e+02;-1.743779168e-03
7.967229614e+02;-1.575026363e-05
7.969578857e+02;6.322605768e-04
7.971929321e+02;1.415273757e-03
7.974279175e+02;5.242587649e-04
7.976629028e+02;1.469274634e-03
7.978979492e+02;-9.675161709e-05
7.981329346e+02;3.352556087e-04
7.983679810e+02;1.732529054e-04
7.986030273e+02;9.562660125e-04
7.988380737e+02;1.192519994e-04
7.990731201e+02;3.892565146e-04
7.993082275e+02;-1.905781915e-03
7.995432739e+02;1.118268701e-03
7.997783813e+02;5.242587649e-04
8.000134888e+02;6.862615119e-04
8.002485962e+02;1.145269140e-03
8.004837036e+02;3.622560762e-04
8.007188110e+02;1.172269578e-03
8.009539185e+02;1.307271887e-03
8.011890869e+02;2.272538113e-04
8.014241943e+02;5.782597000e-04
8.016593628e+02;-1.689778292e-03
8.018945313e+02;-6.907615461e-04
8.021296997e+02;1.125018844e-05
8.023648682e+02;-6.367606693e-04
8.026000366e+02;-6.907615461e-04
8.028352051e+02;6.592610152e-04
8.030704346e+02;-9.877665434e-04
8.033056641e+02;2.036284190e-03
8.035408325e+02;1.685278257e-03
8.037760620e+02;1.334272325e-03
8.040112915e+02;-2.317538747e-04
8.042465820e+02;1.604276826e-03
8.044818115e+02;-1.149769290e-03
8.047171021e+02;1.192519994e-04
8.049523315e+02;1.192519994e-04
8.051876221e+02;-4.207570455e-04
8.054229126e+02;-6.637611077e-04
8.056582031e+02;-3.397557011e-04
8.058934937e+02;-6.367606693e-04
8.061287842e+02;-9.675161709e-05
8.063641357e+02;-4.207570455e-04
8.065994263e+02;6.322605768e-04
8.068347778e+02;1.199270133e-03
8.070701294e+02;2.576293191e-03
8.073054810e+02;-1.575026363e-05
8.075408325e+02;5.782597000e-04
8.077761841e+02;1.685278257e-03
8.080115356e+02;1.172269578e-03
8.082469482e+02;3.082551702e-04
8.084823608e+02;-7.447624812e-04
8.087177124e+02;6.322605768e-04
8.089531250e+02;7.672628271e-04
8.091885376e+02;5.512592616e-04
8.094240112e+02;6.592610152e-04
8.096594238e+02;7.672628271e-04
8.098948364e+02;1.118268701e-03
8.101303101e+02;-8.797647315e-04
8.103657837e+02;-4.477575130e-04
8.106011963e+02;1.125018844e-05
8.108366699e+02;-4.477575130e-04
8.110722046e+02;4.162569821e-04
8.113076782e+02;-7.447624812e-04
8.115431519e+02;2.036284190e-03
8.117786865e+02;-2.047534363e-04
8.120141602e+02;1.732529054e-04
8.122496948e+02;-2.047534363e-04
8.124852295e+02;6.322605768e-04
8.127207642e+02;-2.256787848e-03
8.129562988e+02;5.512592616e-04
8.131918945e+02;1.192519994e-04
8.134274292e+02;9.292655741e-04
8.136630249e+02;-1.575026363e-05
8.138985596e+02;2.542542643e-04
8.141341553e+02;1.361272763e-03
8.143697510e+02;1.577276387e-03
8.146053467e+02;3.352556087e-04
8.148410034e+02;1.037267386e-03
8.150765991e+02;1.192519994e-04
8.153122559e+02;-8.527642931e-04
8.155478516e+02;-2.587543277e-04
8.157835083e+02;6.322605768e-04
8.160191650e+02;-4.747579515e-04
8.162548218e+02;1.280271448e-03
8.164904785e+02;-2.047534363e-04
8.167261353e+02;9.562660125e-04
8.169618530e+02;-6.907615461e-04
8.171975708e+02;9.225154645e-05
8.174332275e+02;-1.237520773e-04
8.176689453e+02;1.226270571e-03
8.179046631e+02;-7.717629196e-04
8.181403809e+02;1.192519994e-04
8.183760986e+02;1.739279134e-03
8.186118774e+02;2.306288574e-03
8.188475952e+02;4.702578881e-04
8.190833740e+02;-1.284771482e-03
8.193191528e+02;-5.287588574e-04
8.195549316e+02;5.242587649e-04
8.197907104e+02;-3.667561396e-04
8.200264893e+02;-6.367606693e-04
8.202622681e+02;7.402623887e-04
8.204981079e+02;2.522292314e-03
8.207338867e+02;-4.275071478e-05
8.209697266e+02;-1.203770167e-03
8.212055664e+02;-7.177620428e-04
8.214414063e+02;1.415273757e-03
8.216772461e+02;1.496275072e-03
8.219130859e+02;-6.907615461e-04
8.221489258e+02;-2.317538747e-04
8.223848267e+02;4.432574206e-04
8.226206665e+02;-1.176769729e-03
8.228565674e+02;1.361272763e-03
8.230924683e+02;7.942633238e-04
8.233283691e+02;-1.554776100e-03
8.235642700e+02;2.002533583e-04
8.238001709e+02;6.862615119e-04
8.240361328e+02;-1.635777415e-03
8.242720337e+02;8.482642006e-04
8.245079956e+02;1.361272763e-03
8.247439575e+02;2.812547027e-04
8.249799194e+02;-1.237520773e-04
8.252158813e+02;2.792296698e-03
8.254518433e+02;-9.607661050e-04
8.256878052e+02;1.955282642e-03
8.259238281e+02;-2.317538747e-04
8.261597900e+02;7.942633238e-04
8.263958130e+02;-6.975117140e-05
8.266318359e+02;8.752646390e-04
8.268678589e+02;8.752646390e-04
8.271038818e+02;3.082551702e-04
8.273399048e+02;1.901281881e-03
8.275759277e+02;4.972583265e-04
8.278120117e+02;6.052601384e-04
8.280480347e+02;9.832665091e-04
8.282841187e+02;-5.017584190e-04
8.285202026e+02;-1.575026363e-05
8.287562866e+02;-6.637611077e-04
8.289923706e+02;1.982283313e-03
8.292284546e+02;5.242587649e-04
8.294645996e+02;-5.287588574e-04
8.297006836e+02;2.002533583e-04
8.299368286e+02;2.542542643e-04
8.301729736e+02;-1.014766982e-03
8.304091187e+02;-2.317538747e-04
8.306452637e+02;-1.203770167e-03
8.308814087e+02;1.496275072e-03
8.311175537e+02;1.226270571e-03
8.313537598e+02;2.576293191e-03
8.315899048e+02;3.062301315e-03
8.318261108e+02;6.525109347e-05
8.320623169e+02;-5.827597342e-04
8.322985229e+02;-1.041767420e-03
8.325347290e+02;-1.230770606e-03
8.327709351e+02;-4.747579515e-04
8.330071411e+02;5.782597000e-04
8.332434082e+02;8.752646390e-04
8.334796143e+02;-1.237520773e-04
8.337158813e+02;6.322605768e-04
8.339521484e+02;9.832665091e-04
8.341884155e+02;4.432574206e-04
8.344246826e+02;-1.338772476e-03
8.346609497e+02;2.090285067e-03
8.348972168e+02;-3.127552336e-04
8.351335449e+02;2.036284190e-03
8.353698120e+02;6.525109347e-05
8.356061401e+02;4.162569821e-04
8.358424683e+02;-7.987633580e-04
8.360787964e+02;1.091268263e-03
8.363151245e+02;-1.743779168e-03
8.365514526e+02;-7.177620428e-04
8.367878418e+02;-6.637611077e-04
8.370241699e+02;2.171286382e-03
8.372605591e+02;-3.127552336e-04
8.374969482e+02;1.010266948e-03
8.377333374e+02;6.322605768e-04
8.379697266e+02;-2.857547952e-04
8.382061157e+02;-1.507525303e-04
8.384425049e+02;1.847280888e-03
8.386788940e+02;-8.797647315e-04
8.389153442e+02;9.832665091e-04
8.391517334e+02;2.542542643e-04
8.393881836e+02;-6.975117140e-05
8.396246338e+02;4.972583265e-04
8.398610840e+02;1.064267824e-03
8.400975342e+02;-1.041767420e-03
8.403340454e+02;1.604276826e-03
8.405704956e+02;-1.237520773e-04
8.408070068e+02;1.172269578e-03
8.410434570e+02;8.212637622e-04
8.412799683e+02;-5.287588574e-04
8.415164795e+02;-1.824780600e-03
8.417529907e+02;6.052601384e-04
8.419895020e+02;3.352556087e-04
8.422260132e+02;1.820280449e-03
8.424625854e+02;9.022651357e-04
8.426990967e+02;-1.203770167e-03
8.429356689e+02;6.525109347e-05
8.431722412e+02;5.242587649e-04
8.434088135e+02;-1.797780162e-03
8.436453857e+02;2.927299123e-03
8.438819580e+02;1.442274195e-03
8.441185303e+02;1.226270571e-03
8.443551636e+02;9.832665091e-04
8.445917358e+02;6.862615119e-04
8.448283691e+02;1.280271448e-03
8.450650024e+02;1.091268263e-03
8.453016357e+02;1.732529054e-04
8.455382690e+02;9.832665091e-04
8.457749023e+02;-5.287588574e-04
8.460115356e+02;1.415273757e-03
8.462482300e+02;-4.207570455e-04
8.464848633e+02;9.832665091e-04
8.467215576e+02;-1.068767859e-03
8.469582520e+02;1.496275072e-03
8.471948853e+02;-7.447624812e-04
8.474316406e+02;-4.207570455e-04
8.476683350e+02;-1.041767420e-03
8.479050293e+02;1.523275510e-03
8.481417236e+02;1.820280449e-03
8.483784790e+02;-4.747579515e-04
8.486152344e+02;-1.777529833e-04
8.488519287e+02;6.525109347e-05
8.490886841e+02;-1.176769729e-03
8.493254395e+02;7.942633238e-04
8.495622559e+02;-3.397557011e-04
8.497990112e+02;1.125018844e-05
8.500357666e+02;4.702578881e-04
8.502725830e+02;2.144285943e-03
8.505093994e+02;-1.507525303e-04
8.507461548e+02;9.562660125e-04
8.509829712e+02;-3.397557011e-04
8.512197876e+02;2.792296698e-03
8.514566040e+02;-8.257638547e-04
8.516934814e+02;1.462524524e-04
8.519302979e+02;4.702578881e-04
8.521671753e+02;3.352556087e-04
8.524039917e+02;1.496275072e-03
8.526408691e+02;3.082551702e-04
8.528777466e+02;6.322605768e-04
8.531146240e+02;4.972583265e-04
8.533515015e+02;-9.675161709e-05
8.535883789e+02;1.388273202e-03
8.538253174e+02;-4.207570455e-04
8.540621948e+02;1.631277381e-03
8.542991333e+02;9.832665091e-04
